Matrix ID	TF Locus	Matrix Type
TFmatrixID_0536	Sb08g006460	Inferred
TFmatrixID_0536	Sb09g006360	Inferred
TFmatrixID_0536	Sb10g004390	Inferred
TFmatrixID_0536	Sb10g007810	Inferred
TFmatrixID_0536	GSVIVG00000802001	Inferred
TFmatrixID_0536	GSVIVG00002442001	Inferred
TFmatrixID_0536	GSVIVG00003861001	Inferred
TFmatrixID_0536	GSVIVG00005934001	Inferred
TFmatrixID_0536	GSVIVG00008139001	Inferred
TFmatrixID_0536	GSVIVG00008140001	Inferred
TFmatrixID_0536	GSVIVG00009393001	Inferred
TFmatrixID_0536	GSVIVG00010521001	Inferred
TFmatrixID_0536	GSVIVG00011300001	Inferred
TFmatrixID_0536	GSVIVG00012110001	Inferred
TFmatrixID_0536	GSVIVG00012249001	Inferred
TFmatrixID_0536	GSVIVG00012250001	Inferred
TFmatrixID_0536	GSVIVG00015641001	Inferred
TFmatrixID_0536	GSVIVG00018446001	Inferred
TFmatrixID_0536	GSVIVG00018450001	Inferred
TFmatrixID_0536	GSVIVG00019883001	Inferred
TFmatrixID_0536	GSVIVG00021303001	Inferred
TFmatrixID_0536	GSVIVG00022182001	Inferred
TFmatrixID_0536	GSVIVG00025945001	Inferred
TFmatrixID_0536	GSVIVG00027577001	Inferred
TFmatrixID_0536	GSVIVG00027579001	Inferred
TFmatrixID_0536	GSVIVG00033253001	Inferred
TFmatrixID_0536	GSVIVG00036549001	Inferred
TFmatrixID_0536	GSVIVG00036551001	Inferred
TFmatrixID_0536	GSVIVG00038474001	Inferred
TFmatrixID_0536	PK01025.1	Inferred
TFmatrixID_0536	PK01421.1	Inferred
TFmatrixID_0536	PK01844.1	Inferred
TFmatrixID_0536	PK02524.1	Inferred
TFmatrixID_0536	PK08595.1	Inferred
TFmatrixID_0536	PK08909.1	Inferred
TFmatrixID_0536	PK09312.1	Inferred
TFmatrixID_0536	PK10594.1	Inferred
TFmatrixID_0536	PK11571.1	Inferred
TFmatrixID_0536	PK12001.1	Inferred
TFmatrixID_0536	PK13658.1	Inferred
TFmatrixID_0536	PK14825.1	Inferred
TFmatrixID_0536	PK15717.1	Inferred
TFmatrixID_0536	PK19420.1	Inferred
TFmatrixID_0536	PK19698.1	Inferred
TFmatrixID_0536	PK19764.1	Inferred
TFmatrixID_0536	PK20651.1	Inferred
TFmatrixID_0536	PK21769.1	Inferred
TFmatrixID_0536	PK24532.1	Inferred
TFmatrixID_0536	PK28167.1	Inferred
TFmatrixID_0536	PK29837.1	Inferred
TFmatrixID_0536	Al_scaffold_0001_2320	Inferred
TFmatrixID_0536	Al_scaffold_0005_309	Inferred
TFmatrixID_0536	Al_scaffold_0005_914	Inferred
TFmatrixID_0536	Al_scaffold_0008_1558	Inferred
TFmatrixID_0536	fgenesh1_pm.C_scaffold_4002019	Inferred
TFmatrixID_0536	fgenesh2_kg.1__2877__AT1G24260.1	Inferred
TFmatrixID_0536	fgenesh2_kg.2__1169__AT1G69120.1	Inferred
TFmatrixID_0536	fgenesh2_kg.2__2091__AT1G77980.1	Inferred
TFmatrixID_0536	fgenesh2_kg.4__2761__AT2G45650.1	Inferred
TFmatrixID_0536	fgenesh2_kg.5__2158__AT3G57230.1	Inferred
TFmatrixID_0536	fgenesh2_kg.5__2325__AT3G58780.1	Inferred
TFmatrixID_0536	fgenesh2_kg.5__2575__AT3G61120.1	Inferred
TFmatrixID_0536	fgenesh2_kg.6__1336__AT5G13790.1	Inferred
TFmatrixID_0536	fgenesh2_kg.6__2975__AT4G09960.3	Inferred
TFmatrixID_0536	fgenesh2_kg.6__3138__AT4G11880.1	Inferred
TFmatrixID_0536	fgenesh2_kg.7__2003__AT4G22950.1	Inferred
TFmatrixID_0536	Glyma.20G154200.1	Inferred
TFmatrixID_0536	Glyma.20G153700.1	Inferred
TFmatrixID_0536	Glyma.19G034500.1	Inferred
TFmatrixID_0536	Glyma.18G273600.1	Inferred
TFmatrixID_0536	Glyma.18G224500.1	Inferred
TFmatrixID_0536	Glyma.18G273500.1	Inferred
TFmatrixID_0536	Glyma18g00800.1	Inferred
TFmatrixID_0536	Glyma.18G105800	Inferred
TFmatrixID_0536	Glyma.17G081200.1	Inferred
TFmatrixID_0536	Glyma17g14190.1	Inferred
TFmatrixID_0536	Glyma.16G200700.1	Inferred
TFmatrixID_0536	Glyma.16G091300.1	Inferred
TFmatrixID_0536	Glyma.15G088600.1	Inferred
TFmatrixID_0536	Glyma15g06470.1	Inferred
TFmatrixID_0536	Glyma.14G168700.1	Inferred
TFmatrixID_0536	Glyma14g03100.1	Inferred
TFmatrixID_0536	Glyma.13G255200.1	Inferred
TFmatrixID_0536	Glyma.13G223300.1	Inferred
TFmatrixID_0536	Glyma.13G052700.1	Inferred
TFmatrixID_0536	Glyma.12G005000.1	Inferred
TFmatrixID_0536	Glyma.11G252300.1	Inferred
TFmatrixID_0536	Glyma.10G240900.1	Inferred
TFmatrixID_0536	Glyma10g38540.1	Inferred
TFmatrixID_0536	Glyma.09G231600.1	Inferred
TFmatrixID_0536	Glyma.09G266200	Inferred
TFmatrixID_0536	Glyma09g27450.1	Inferred
TFmatrixID_0536	Glyma.08G310100.1	Inferred
TFmatrixID_0536	Glyma.08G269800.1	Inferred
TFmatrixID_0536	Glyma.08G250800.1	Inferred
TFmatrixID_0536	Glyma.08G250700.2	Inferred
TFmatrixID_0536	Glyma.08G120600	Inferred
TFmatrixID_0536	Glyma.08G105500.3	Inferred
TFmatrixID_0536	Glyma.08G105400.1	Inferred
TFmatrixID_0536	Glyma08g06980.1	Inferred
TFmatrixID_0536	Glyma.07G081300.1	Inferred
TFmatrixID_0536	Glyma07g08820.1	Inferred
TFmatrixID_0536	Glyma.06G324400	Inferred
TFmatrixID_0536	Glyma.06G205800.1	Inferred
TFmatrixID_0536	Glyma.06G095700	Inferred
TFmatrixID_0536	Glyma05g29590.1	Inferred
TFmatrixID_0536	Glyma.06G027200.1	Inferred
TFmatrixID_0536	Glyma.05G148800.7	Inferred
TFmatrixID_0536	Glyma.05G018800.2	Inferred
TFmatrixID_0536	Glyma05g07350.1	Inferred
TFmatrixID_0536	Glyma.05G050700	Inferred
TFmatrixID_0536	Glyma.04G257100	Inferred
TFmatrixID_0536	Glyma04g04640.1	Inferred
TFmatrixID_0536	Glyma04g31810.1	Inferred
TFmatrixID_0536	Glyma.03G019400.1	Inferred
TFmatrixID_0536	Glyma.02G287700	Inferred
TFmatrixID_0536	Glyma.02G185500.1	Inferred
TFmatrixID_0536	Glyma.02G121600.1	Inferred
TFmatrixID_0536	Glyma.02G041500.1	Inferred
TFmatrixID_0536	Glyma.01G064200.1	Inferred
TFmatrixID_0536	Glyma.01G023500.1	Inferred
TFmatrixID_0536	Glyma.01G064100.1	Inferred
TFmatrixID_0536	scaffold_102909.1	Inferred
TFmatrixID_0536	scaffold_300166.1	Inferred
TFmatrixID_0536	scaffold_403512.1	Inferred
TFmatrixID_0536	scaffold_601612.1	Inferred
TFmatrixID_0536	scaffold_702516.1	Inferred
TFmatrixID_0536	scaffold_802730.1	Inferred
TFmatrixID_0536	chr1.CM0163.120.nc	Inferred
TFmatrixID_0536	chr1.CM0195.210.nc	Inferred
TFmatrixID_0536	chr2.CM0099.100.nc	Inferred
TFmatrixID_0536	chr2.CM0338.160.nc	Inferred
TFmatrixID_0536	chr2.CM0338.170.nc	Inferred
TFmatrixID_0536	chr3.CM0129.40.nc	Inferred
TFmatrixID_0536	chr4.CM0044.10.nc	Inferred
TFmatrixID_0536	chr4.CM0046.610.nc	Inferred
TFmatrixID_0536	chr4.CM0126.630.nc	Inferred
TFmatrixID_0536	chr5.CM0953.150.nc	Inferred
TFmatrixID_0536	chr6.CM0055.180.nc	Inferred
TFmatrixID_0536	chr6.CM0118.440.nd	Inferred
TFmatrixID_0536	chr6.CM0836.320.nc	Inferred
TFmatrixID_0536	CM0547.50.nc	Inferred
TFmatrixID_0536	LjSGA_058229.2	Inferred
TFmatrixID_0536	LjT09J10.60.nc	Inferred
TFmatrixID_0536	LjT13A22.110.nc	Inferred
TFmatrixID_0536	LjT13A22.130.nc	Inferred
TFmatrixID_0536	LjT38P01.180.nd	Inferred
TFmatrixID_0536	LjT46F13.10.nd	Inferred
TFmatrixID_0536	cassava10048.m1	Inferred
TFmatrixID_0536	cassava10810.m1	Inferred
TFmatrixID_0536	cassava10843.m1	Inferred
TFmatrixID_0536	cassava1567.valid.m1	Inferred
TFmatrixID_0536	cassava19939.m1	Inferred
TFmatrixID_0536	cassava21102.m1	Inferred
TFmatrixID_0536	cassava21103.m1	Inferred
TFmatrixID_0536	cassava21331.m1	Inferred
TFmatrixID_0536	cassava22012.m1	Inferred
TFmatrixID_0536	cassava23035.valid.m1	Inferred
TFmatrixID_0536	cassava25616.m1	Inferred
TFmatrixID_0536	cassava2598.m1	Inferred
TFmatrixID_0536	cassava2637.m1	Inferred
TFmatrixID_0536	cassava28636.m1	Inferred
TFmatrixID_0536	cassava28648.m1	Inferred
TFmatrixID_0536	cassava29331.valid.m1	Inferred
TFmatrixID_0536	cassava30125.valid.m1	Inferred
TFmatrixID_0536	cassava3099.m1	Inferred
TFmatrixID_0536	cassava31070.valid.m1	Inferred
TFmatrixID_0536	cassava31071.valid.m1	Inferred
TFmatrixID_0536	cassava32041.m1	Inferred
TFmatrixID_0536	cassava32526.m1	Inferred
TFmatrixID_0536	cassava35068.m1	Inferred
TFmatrixID_0536	cassava38700.m1	Inferred
TFmatrixID_0536	cassava39138.m1	Inferred
TFmatrixID_0536	cassava39140.m1	Inferred
TFmatrixID_0536	cassava40221.m1	Inferred
TFmatrixID_0536	cassava42879.valid.m1	Inferred
TFmatrixID_0536	cassava46263.m1	Inferred
TFmatrixID_0536	cassava46264.m1	Inferred
TFmatrixID_0536	cassava723.valid.m1	Inferred
TFmatrixID_0536	cassava8563.m1	Inferred
TFmatrixID_0536	cassava9590.m1	Inferred
TFmatrixID_0536	cassava9951.m1	Inferred
TFmatrixID_0536	cassava9991.m1	Inferred
TFmatrixID_0536	mgb000125m	Inferred
TFmatrixID_0536	mgf000475m	Inferred
TFmatrixID_0536	mgf000495m	Inferred
TFmatrixID_0536	mgf001038m	Inferred
TFmatrixID_0536	mgf001713m	Inferred
TFmatrixID_0536	mgf003296m	Inferred
TFmatrixID_0536	mgf004211m	Inferred
TFmatrixID_0536	mgf004692m	Inferred
TFmatrixID_0536	mgf004694m	Inferred
TFmatrixID_0536	mgf005317m	Inferred
TFmatrixID_0536	mgf005831m	Inferred
TFmatrixID_0536	mgf006616m	Inferred
TFmatrixID_0536	mgf007062m	Inferred
TFmatrixID_0536	mgf007109m	Inferred
TFmatrixID_0536	mgf008635m	Inferred
TFmatrixID_0536	mgf009368m	Inferred
TFmatrixID_0536	mgf009713m	Inferred
TFmatrixID_0536	mgf010233m	Inferred
TFmatrixID_0536	mgf011060m	Inferred
TFmatrixID_0536	mgf011666m	Inferred
TFmatrixID_0536	mgf012166m	Inferred
TFmatrixID_0536	mgf017317m	Inferred
TFmatrixID_0536	mgf019667m	Inferred
TFmatrixID_0536	mgf021705m	Inferred
TFmatrixID_0536	mgf022278m	Inferred
TFmatrixID_0536	mgf025830m	Inferred
TFmatrixID_0536	GRMZM2G475390	Inferred
TFmatrixID_0536	Zm00001d008882	Inferred
TFmatrixID_0536	Zm00001d037212	Inferred
TFmatrixID_0536	Zm00001d048474	Inferred
TFmatrixID_0536	Zm00001d017614	Inferred
TFmatrixID_0536	Zm00001d041781	Inferred
TFmatrixID_0536	Zm00001d031620	Inferred
TFmatrixID_0536	Zm00001d044850	Inferred
TFmatrixID_0536	Zm00001d007949	Inferred
TFmatrixID_0536	Zm00001d022088	Inferred
TFmatrixID_0536	Zm00001d006094	Inferred
TFmatrixID_0536	Zm00001d028217	Inferred
TFmatrixID_0536	Zm00001d042618	Inferred
TFmatrixID_0536	Zm00001d021057	Inferred
TFmatrixID_0536	Zm00001d018667	Inferred
TFmatrixID_0536	Zm00001d013258	Inferred
TFmatrixID_0536	Zm00001d050897	Inferred
TFmatrixID_0536	Zm00001d037737	Inferred
TFmatrixID_0536	Zm00001d042591	Inferred
TFmatrixID_0536	Zm00001d051465	Inferred
TFmatrixID_0537	AT2G03710	Direct
TFmatrixID_0537	AT4G22950	Inferred
TFmatrixID_0537	AT5G60910	Inferred
TFmatrixID_0537	AT5G62165	Inferred
TFmatrixID_0537	AT1G26310	Inferred
TFmatrixID_0537	AT2G45650	Inferred
TFmatrixID_0537	AT3G57390	Inferred
TFmatrixID_0537	AT3G61120	Inferred
TFmatrixID_0537	AT4G09960	Inferred
TFmatrixID_0537	AT4G11880	Inferred
TFmatrixID_0537	BRADI1G08326	Inferred
TFmatrixID_0537	BRADI1G08340	Inferred
TFmatrixID_0537	BRADI1G21980	Inferred
TFmatrixID_0537	BRADI1G48520	Inferred
TFmatrixID_0537	BRADI1G59250	Inferred
TFmatrixID_0537	BRADI1G69890	Inferred
TFmatrixID_0537	BRADI1G77020	Inferred
TFmatrixID_0537	BRADI2G06330	Inferred
TFmatrixID_0537	BRADI2G24940	Inferred
TFmatrixID_0537	BRADI2G25090	Inferred
TFmatrixID_0537	BRADI2G32910	Inferred
TFmatrixID_0537	BRADI2G57000	Inferred
TFmatrixID_0537	BRADI3G32090	Inferred
TFmatrixID_0537	BRADI3G41260	Inferred
TFmatrixID_0537	BRADI3G51800	Inferred
TFmatrixID_0537	BRADI4G34680	Inferred
TFmatrixID_0537	BRADI4G40350	Inferred
TFmatrixID_0537	Cucsa.047280	Inferred
TFmatrixID_0537	Cucsa.061700	Inferred
TFmatrixID_0537	Cucsa.061750	Inferred
TFmatrixID_0537	Cucsa.113420	Inferred
TFmatrixID_0537	Cucsa.113430	Inferred
TFmatrixID_0537	Cucsa.115490	Inferred
TFmatrixID_0537	Cucsa.139620	Inferred
TFmatrixID_0537	Cucsa.174510	Inferred
TFmatrixID_0537	Cucsa.174530	Inferred
TFmatrixID_0537	Cucsa.194800	Inferred
TFmatrixID_0537	Cucsa.202790	Inferred
TFmatrixID_0537	Cucsa.212720	Inferred
TFmatrixID_0537	Cucsa.248870	Inferred
TFmatrixID_0537	Cucsa.251140	Inferred
TFmatrixID_0537	Cucsa.251170	Inferred
TFmatrixID_0537	Cucsa.257910	Inferred
TFmatrixID_0537	Cucsa.302640	Inferred
TFmatrixID_0537	Cucsa.327970	Inferred
TFmatrixID_0537	Cucsa.327980	Inferred
TFmatrixID_0537	Cucsa.349640	Inferred
TFmatrixID_0537	Cucsa.362960	Inferred
TFmatrixID_0537	Cucsa.392160	Inferred
TFmatrixID_0537	Medtr1g129880	Inferred
TFmatrixID_0537	Medtr2g093070	Inferred
TFmatrixID_0537	Medtr3g013050	Inferred
TFmatrixID_0537	Medtr3g104190	Inferred
TFmatrixID_0537	Medtr4g136380	Inferred
TFmatrixID_0537	Medtr4g147260	Inferred
TFmatrixID_0537	Medtr5g049070	Inferred
TFmatrixID_0537	Medtr5g049120	Inferred
TFmatrixID_0537	Medtr7g014840	Inferred
TFmatrixID_0537	Medtr7g083420	Inferred
TFmatrixID_0537	Medtr7g083460	Inferred
TFmatrixID_0537	Medtr8g077590	Inferred
TFmatrixID_0537	ppa010249m	Inferred
TFmatrixID_0537	ppa010308m	Inferred
TFmatrixID_0537	ppa010391m	Inferred
TFmatrixID_0537	ppa010548m	Inferred
TFmatrixID_0537	ppa010577m	Inferred
TFmatrixID_0537	ppa010578m	Inferred
TFmatrixID_0537	ppa010595m	Inferred
TFmatrixID_0537	ppa010679m	Inferred
TFmatrixID_0537	ppa010723m	Inferred
TFmatrixID_0537	ppa011140m	Inferred
TFmatrixID_0537	ppa014428m	Inferred
TFmatrixID_0537	ppa015338m	Inferred
TFmatrixID_0537	ppa019267m	Inferred
TFmatrixID_0537	ppa019906m	Inferred
TFmatrixID_0537	ppa019932m	Inferred
TFmatrixID_0537	ppa021434m	Inferred
TFmatrixID_0537	ppa022942m	Inferred
TFmatrixID_0537	ppa022973m	Inferred
TFmatrixID_0537	ppa1027139m	Inferred
TFmatrixID_0537	ppb018415m	Inferred
TFmatrixID_0537	29838.m001690	Inferred
TFmatrixID_0537	29907.m000663	Inferred
TFmatrixID_0537	30138.m003939	Inferred
TFmatrixID_0537	30147.m014133	Inferred
TFmatrixID_0537	30174.m008934	Inferred
TFmatrixID_0537	Os01g0201700	Inferred
TFmatrixID_0537	Os01g0883100	Inferred
TFmatrixID_0537	Os01g0886200	Inferred
TFmatrixID_0537	Os02g0104100	Inferred
TFmatrixID_0537	Os02g0682200	Inferred
TFmatrixID_0537	Os03g0122600	Inferred
TFmatrixID_0537	Os03g0752800	Inferred
TFmatrixID_0537	Os03g0753100	Inferred
TFmatrixID_0537	Os04g0580700	Inferred
TFmatrixID_0537	Os05g0203800	Inferred
TFmatrixID_0537	Os06g0162800	Inferred
TFmatrixID_0537	Os06g0223300	Inferred
TFmatrixID_0537	Os07g0108900	Inferred
TFmatrixID_0537	Os08g0494100	Inferred
TFmatrixID_0537	Os08g0531700	Inferred
TFmatrixID_0537	Os09g0507200	Inferred
TFmatrixID_0537	Os10g0536100	Inferred
TFmatrixID_0537	Os12g0207000	Inferred
TFmatrixID_0537	PDK_20s1439001g001	Inferred
TFmatrixID_0537	PDK_20s1538871g001	Inferred
TFmatrixID_0537	PDK_20s1674411g001	Inferred
TFmatrixID_0537	e_gw1.171.4.1	Inferred
TFmatrixID_0537	e_gw1.209.37.1	Inferred
TFmatrixID_0537	e_gw1.55.13.1	Inferred
TFmatrixID_0537	estExt_fgenesh1_kg.C_260002	Inferred
TFmatrixID_0537	fgenesh1_pg.scaffold_118000119	Inferred
TFmatrixID_0537	fgenesh1_pg.scaffold_267000029	Inferred
TFmatrixID_0537	POPTR_0001s08510	Inferred
TFmatrixID_0537	POPTR_0001s13660	Inferred
TFmatrixID_0537	POPTR_0002s09290	Inferred
TFmatrixID_0537	POPTR_0002s15310	Inferred
TFmatrixID_0537	POPTR_0003s16800	Inferred
TFmatrixID_0537	POPTR_0003s16820	Inferred
TFmatrixID_0537	POPTR_0003s16840	Inferred
TFmatrixID_0537	POPTR_0003s16850	Inferred
TFmatrixID_0537	POPTR_0003s16870	Inferred
TFmatrixID_0537	POPTR_0004s06310	Inferred
TFmatrixID_0537	POPTR_0004s11430	Inferred
TFmatrixID_0537	POPTR_0004s11450	Inferred
TFmatrixID_0537	POPTR_0006s04730	Inferred
TFmatrixID_0537	POPTR_0008s09780	Inferred
TFmatrixID_0537	POPTR_0010s16390	Inferred
TFmatrixID_0537	POPTR_0011s03150	Inferred
TFmatrixID_0537	POPTR_0012s05950	Inferred
TFmatrixID_0537	POPTR_0012s10190	Inferred
TFmatrixID_0537	POPTR_0012s14770	Inferred
TFmatrixID_0537	POPTR_0013s09960	Inferred
TFmatrixID_0537	POPTR_0013s10190	Inferred
TFmatrixID_0537	POPTR_0014s07020	Inferred
TFmatrixID_0537	POPTR_0015s11030	Inferred
TFmatrixID_0537	POPTR_0015s14010	Inferred
TFmatrixID_0537	POPTR_0019s10540	Inferred
TFmatrixID_0537	Sb01g007780	Inferred
TFmatrixID_0537	Sb01g007790	Inferred
TFmatrixID_0537	Sb01g030570	Inferred
TFmatrixID_0537	Sb01g042840	Inferred
TFmatrixID_0537	Sb01g049020	Inferred
TFmatrixID_0537	Sb02g001090	Inferred
TFmatrixID_0537	Sb02g029310	Inferred
TFmatrixID_0537	Sb02g038780	Inferred
TFmatrixID_0537	Sb03g002525	Inferred
TFmatrixID_0537	Sb03g041860	Inferred
TFmatrixID_0537	Sb03g042080	Inferred
TFmatrixID_0537	Sb04g000500	Inferred
TFmatrixID_0537	Sb04g028960	Inferred
TFmatrixID_0537	Sb04g031750	Inferred
TFmatrixID_0537	Sb06g026300	Inferred
TFmatrixID_0537	Sb07g026200	Inferred
TFmatrixID_0537	Sb08g006460	Inferred
TFmatrixID_0537	Sb09g006360	Inferred
TFmatrixID_0537	Sb10g004390	Inferred
TFmatrixID_0537	GSVIVG00000175001	Inferred
TFmatrixID_0537	GSVIVG00000802001	Inferred
TFmatrixID_0537	GSVIVG00008139001	Inferred
TFmatrixID_0537	GSVIVG00008140001	Inferred
TFmatrixID_0537	GSVIVG00008560001	Inferred
TFmatrixID_0537	GSVIVG00010521001	Inferred
TFmatrixID_0537	GSVIVG00012110001	Inferred
TFmatrixID_0537	GSVIVG00012249001	Inferred
TFmatrixID_0537	GSVIVG00012250001	Inferred
TFmatrixID_0537	GSVIVG00018446001	Inferred
TFmatrixID_0537	GSVIVG00018450001	Inferred
TFmatrixID_0537	GSVIVG00019883001	Inferred
TFmatrixID_0537	GSVIVG00021303001	Inferred
TFmatrixID_0537	GSVIVG00022182001	Inferred
TFmatrixID_0537	GSVIVG00025916001	Inferred
TFmatrixID_0537	GSVIVG00025945001	Inferred
TFmatrixID_0537	GSVIVG00027577001	Inferred
TFmatrixID_0537	GSVIVG00027579001	Inferred
TFmatrixID_0537	GSVIVG00033067001	Inferred
TFmatrixID_0537	GSVIVG00033253001	Inferred
TFmatrixID_0537	GSVIVG00036549001	Inferred
TFmatrixID_0537	GSVIVG00036551001	Inferred
TFmatrixID_0537	PK01025.1	Inferred
TFmatrixID_0537	PK01844.1	Inferred
TFmatrixID_0537	PK02524.1	Inferred
TFmatrixID_0537	PK08595.1	Inferred
TFmatrixID_0537	PK08909.1	Inferred
TFmatrixID_0537	PK09312.1	Inferred
TFmatrixID_0537	PK10594.1	Inferred
TFmatrixID_0537	PK12001.1	Inferred
TFmatrixID_0537	PK13658.1	Inferred
TFmatrixID_0537	PK14825.1	Inferred
TFmatrixID_0537	PK15717.1	Inferred
TFmatrixID_0537	PK19420.1	Inferred
TFmatrixID_0537	PK19698.1	Inferred
TFmatrixID_0537	PK19764.1	Inferred
TFmatrixID_0537	PK21769.1	Inferred
TFmatrixID_0537	PK24532.1	Inferred
TFmatrixID_0537	PK26896.1	Inferred
TFmatrixID_0537	PK28790.1	Inferred
TFmatrixID_0537	PK29837.1	Inferred
TFmatrixID_0537	Al_scaffold_0005_309	Inferred
TFmatrixID_0537	fgenesh1_pm.C_scaffold_4002019	Inferred
TFmatrixID_0537	fgenesh2_kg.1__2877__AT1G24260.1	Inferred
TFmatrixID_0537	fgenesh2_kg.2__1169__AT1G69120.1	Inferred
TFmatrixID_0537	fgenesh2_kg.2__1419__AT1G71692.1	Inferred
TFmatrixID_0537	fgenesh2_kg.4__2761__AT2G45650.1	Inferred
TFmatrixID_0537	fgenesh2_kg.5__2325__AT3G58780.1	Inferred
TFmatrixID_0537	fgenesh2_kg.5__2575__AT3G61120.1	Inferred
TFmatrixID_0537	fgenesh2_kg.6__1336__AT5G13790.1	Inferred
TFmatrixID_0537	fgenesh2_kg.6__2975__AT4G09960.3	Inferred
TFmatrixID_0537	fgenesh2_kg.6__3138__AT4G11880.1	Inferred
TFmatrixID_0537	fgenesh2_kg.7__2003__AT4G22950.1	Inferred
TFmatrixID_0537	Glyma.20G153700.1	Inferred
TFmatrixID_0537	Glyma.19G034500.1	Inferred
TFmatrixID_0537	Glyma.18G273600.1	Inferred
TFmatrixID_0537	Glyma.18G224500.1	Inferred
TFmatrixID_0537	Glyma.18G273500.1	Inferred
TFmatrixID_0537	Glyma18g00800.1	Inferred
TFmatrixID_0537	Glyma.18G105800	Inferred
TFmatrixID_0537	Glyma.17G081200.1	Inferred
TFmatrixID_0537	Glyma17g14190.1	Inferred
TFmatrixID_0537	Glyma.16G200700.1	Inferred
TFmatrixID_0537	Glyma.16G091300.1	Inferred
TFmatrixID_0537	Glyma.15G088600.1	Inferred
TFmatrixID_0537	Glyma14g03100.1	Inferred
TFmatrixID_0537	Glyma.13G223300.1	Inferred
TFmatrixID_0537	Glyma.13G052700.1	Inferred
TFmatrixID_0537	Glyma.12G005000.1	Inferred
TFmatrixID_0537	Glyma.11G252300.1	Inferred
TFmatrixID_0537	Glyma.10G240900.1	Inferred
TFmatrixID_0537	Glyma.09G231600.1	Inferred
TFmatrixID_0537	Glyma.09G266200	Inferred
TFmatrixID_0537	Glyma09g27450.1	Inferred
TFmatrixID_0537	Glyma.08G310100.1	Inferred
TFmatrixID_0537	Glyma.08G269800.1	Inferred
TFmatrixID_0537	Glyma.08G250700.2	Inferred
TFmatrixID_0537	Glyma.08G120600	Inferred
TFmatrixID_0537	Glyma.08G105500.3	Inferred
TFmatrixID_0537	Glyma.08G105400.1	Inferred
TFmatrixID_0537	Glyma.07G081300.1	Inferred
TFmatrixID_0537	Glyma07g08820.1	Inferred
TFmatrixID_0537	Glyma.06G324400	Inferred
TFmatrixID_0537	Glyma.06G205800.1	Inferred
TFmatrixID_0537	Glyma05g29590.1	Inferred
TFmatrixID_0537	Glyma.05G148800.7	Inferred
TFmatrixID_0537	Glyma.05G018800.2	Inferred
TFmatrixID_0537	Glyma.05G148700.1	Inferred
TFmatrixID_0537	Glyma05g07350.1	Inferred
TFmatrixID_0537	Glyma.05G050700	Inferred
TFmatrixID_0537	Glyma.04G257100	Inferred
TFmatrixID_0537	Glyma04g31810.1	Inferred
TFmatrixID_0537	Glyma.03G019400.1	Inferred
TFmatrixID_0537	Glyma.02G287700	Inferred
TFmatrixID_0537	Glyma.02G185500.1	Inferred
TFmatrixID_0537	Glyma.02G121600.1	Inferred
TFmatrixID_0537	Glyma.01G064200.1	Inferred
TFmatrixID_0537	Glyma.01G064100.1	Inferred
TFmatrixID_0537	scaffold_102909.1	Inferred
TFmatrixID_0537	scaffold_300166.1	Inferred
TFmatrixID_0537	scaffold_403512.1	Inferred
TFmatrixID_0537	scaffold_601028.1	Inferred
TFmatrixID_0537	scaffold_601612.1	Inferred
TFmatrixID_0537	scaffold_702516.1	Inferred
TFmatrixID_0537	scaffold_802730.1	Inferred
TFmatrixID_0537	chr1.CM0163.120.nc	Inferred
TFmatrixID_0537	chr2.CM0099.100.nc	Inferred
TFmatrixID_0537	chr2.CM0338.160.nc	Inferred
TFmatrixID_0537	chr3.CM0129.40.nc	Inferred
TFmatrixID_0537	chr4.CM0044.10.nc	Inferred
TFmatrixID_0537	chr4.CM0046.610.nc	Inferred
TFmatrixID_0537	chr4.CM0126.630.nc	Inferred
TFmatrixID_0537	chr5.CM0953.150.nc	Inferred
TFmatrixID_0537	chr6.CM0118.440.nd	Inferred
TFmatrixID_0537	chr6.CM0836.320.nc	Inferred
TFmatrixID_0537	CM0547.50.nc	Inferred
TFmatrixID_0537	LjSGA_058229.2	Inferred
TFmatrixID_0537	LjT09J10.60.nc	Inferred
TFmatrixID_0537	LjT13A22.110.nc	Inferred
TFmatrixID_0537	LjT13A22.130.nc	Inferred
TFmatrixID_0537	LjT46F13.10.nd	Inferred
TFmatrixID_0537	cassava10048.m1	Inferred
TFmatrixID_0537	cassava10810.m1	Inferred
TFmatrixID_0537	cassava10843.m1	Inferred
TFmatrixID_0537	cassava1567.valid.m1	Inferred
TFmatrixID_0537	cassava15798.m1	Inferred
TFmatrixID_0537	cassava19939.m1	Inferred
TFmatrixID_0537	cassava21102.m1	Inferred
TFmatrixID_0537	cassava21103.m1	Inferred
TFmatrixID_0537	cassava21127.m1	Inferred
TFmatrixID_0537	cassava21331.m1	Inferred
TFmatrixID_0537	cassava21958.m1	Inferred
TFmatrixID_0537	cassava23035.valid.m1	Inferred
TFmatrixID_0537	cassava2598.m1	Inferred
TFmatrixID_0537	cassava2637.m1	Inferred
TFmatrixID_0537	cassava28636.m1	Inferred
TFmatrixID_0537	cassava28648.m1	Inferred
TFmatrixID_0537	cassava29331.valid.m1	Inferred
TFmatrixID_0537	cassava30125.valid.m1	Inferred
TFmatrixID_0537	cassava3099.m1	Inferred
TFmatrixID_0537	cassava31070.valid.m1	Inferred
TFmatrixID_0537	cassava31071.valid.m1	Inferred
